Export File Created with QBlade v0.96 64bit on 09.07.2020 at 17:00:05
_TSR4.5 solidity=0.10,_TSR4.5 solidity=0.10,_TSR4.5 solidity=0.14 6panel,_TSR4.5 solidity=0.14 6panel,
Azimuthal Position Blade 1 [deg],Angle of Attack (at section) Blade 1 [deg],Azimuthal Position Blade 1 [deg],Angle of Attack (at section) Blade 1 [deg],
1.20000e+02,9.05910e+00,1.20000e+02,8.01999e+00,
1.25000e+02,8.62608e+00,1.25000e+02,7.57092e+00,
1.30000e+02,8.08284e+00,1.30000e+02,7.01212e+00,
1.35000e+02,7.41796e+00,1.35000e+02,6.34440e+00,
1.40000e+02,6.64652e+00,1.40000e+02,5.55971e+00,
1.45000e+02,5.75809e+00,1.45000e+02,4.67527e+00,
1.50000e+02,4.77244e+00,1.50000e+02,3.68750e+00,
1.55000e+02,3.68673e+00,1.55000e+02,2.69315e+00,
1.60000e+02,2.56754e+00,1.60000e+02,1.65199e+00,
1.65000e+02,1.47649e+00,1.65000e+02,5.32872e-01,
1.70000e+02,2.92309e-01,1.70000e+02,-7.03081e-01,
1.75000e+02,-9.73967e-01,1.75000e+02,-1.94978e+00,
1.80000e+02,-2.25224e+00,1.80000e+02,-3.18320e+00,
1.85000e+02,-3.38053e+00,1.85000e+02,-4.37878e+00,
1.90000e+02,-4.47056e+00,1.90000e+02,-5.27472e+00,
1.95000e+02,-5.57983e+00,1.95000e+02,-6.05982e+00,
2.00000e+02,-6.48803e+00,2.00000e+02,-6.52984e+00,
2.05000e+02,-7.07949e+00,2.05000e+02,-6.44994e+00,
2.10000e+02,-7.33103e+00,2.10000e+02,-6.13861e+00,
2.15000e+02,-7.28473e+00,2.15000e+02,-7.09234e+00,
2.20000e+02,-8.48885e+00,2.20000e+02,-7.96384e+00,
2.25000e+02,-9.30167e+00,2.25000e+02,-7.90052e+00,
2.30000e+02,-9.32336e+00,2.30000e+02,-7.77663e+00,
2.35000e+02,-9.59042e+00,2.35000e+02,-7.99094e+00,
2.40000e+02,-1.04797e+01,2.40000e+02,-9.02908e+00,
2.45000e+02,-1.04849e+01,2.45000e+02,-1.00025e+01,
2.50000e+02,-9.29020e+00,2.50000e+02,-1.04548e+01,
2.55000e+02,-1.10382e+01,2.55000e+02,-1.06225e+01,
2.60000e+02,-1.11798e+01,2.60000e+02,-1.07372e+01,
2.65000e+02,-1.14129e+01,2.65000e+02,-1.06847e+01,
2.70000e+02,-1.12469e+01,2.70000e+02,-1.04890e+01,
2.75000e+02,-1.04648e+01,2.75000e+02,-1.02733e+01,
2.80000e+02,-9.62766e+00,2.80000e+02,-1.01919e+01,
2.85000e+02,-9.04158e+00,2.85000e+02,-1.06212e+01,
2.90000e+02,-8.89564e+00,2.90000e+02,-1.00822e+01,
2.95000e+02,-9.11591e+00,2.95000e+02,-8.50890e+00,
3.00000e+02,-8.63585e+00,3.00000e+02,-8.05540e+00,
3.05000e+02,-7.54306e+00,3.05000e+02,-7.61596e+00,
3.10000e+02,-7.51774e+00,3.10000e+02,-5.53871e+00,
3.15000e+02,-7.54494e+00,3.15000e+02,-6.16014e+00,
3.20000e+02,-5.46587e+00,3.20000e+02,-6.35347e+00,
3.25000e+02,-5.94531e+00,3.25000e+02,-5.20628e+00,
3.30000e+02,-5.62386e+00,3.30000e+02,-4.55767e+00,
3.35000e+02,-5.26407e+00,3.35000e+02,-5.13275e+00,
3.40000e+02,-4.43939e+00,3.40000e+02,-4.57363e+00,
3.45000e+02,-4.29617e+00,3.45000e+02,-4.25593e+00,
